Phase Number,Start Time,Request Type,Latency,Response Code
1,1.64522E+12,POST,5,201
1,1.64522E+12,POST,11,201
1,1.64522E+12,POST,12,201
1,1.64522E+12,POST,11,201
1,1.64522E+12,POST,3,201
1,1.64522E+12,POST,6,201
1,1.64522E+12,POST,16,201
1,1.64522E+12,POST,19,201
1,1.64522E+12,POST,9,201
1,1.64522E+12,POST,4,201
1,1.64522E+12,POST,26,201
1,1.64522E+12,POST,8,201
1,1.64522E+12,POST,65,201
1,1.64522E+12,POST,77,201
1,1.64522E+12,POST,38,201
1,1.64522E+12,POST,50,201
1,1.64522E+12,POST,9,201
1,1.64522E+12,POST,19,201
1,1.64522E+12,POST,40,201
1,1.64522E+12,POST,41,201
1,1.64522E+12,POST,46,201
1,1.64522E+12,POST,273,201
1,1.64522E+12,POST,11,201
1,1.64522E+12,POST,21,201
1,1.64522E+12,POST,12,201
1,1.64522E+12,POST,45,201
1,1.64522E+12,POST,377,201
1,1.64522E+12,POST,94,201
1,1.64522E+12,POST,22,201
1,1.64522E+12,POST,20,201
1,1.64522E+12,POST,19,201
1,1.64522E+12,POST,26,201
1,1.64522E+12,POST,29,201
1,1.64522E+12,POST,36,201
1,1.64522E+12,POST,9,201
1,1.64522E+12,POST,17,201
1,1.64522E+12,POST,12,201
1,1.64522E+12,POST,17,201
1,1.64522E+12,POST,5,201
1,1.64522E+12,POST,8,201
1,1.64522E+12,POST,146,201
1,1.64522E+12,POST,150,201
1,1.64522E+12,POST,149,201
1,1.64522E+12,POST,8,201
1,1.64522E+12,POST,16,201
1,1.64522E+12,POST,207,201
1,1.64522E+12,POST,190,201
1,1.64522E+12,POST,7,201
1,1.64522E+12,POST,7,201
1,1.64522E+12,POST,107,201
1,1.64522E+12,POST,134,201
1,1.64522E+12,POST,2,201
1,1.64522E+12,POST,5,201
1,1.64522E+12,POST,176,201
1,1.64522E+12,POST,8,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,35,201
2,1.64522E+12,POST,33,201
2,1.64522E+12,POST,35,201
2,1.64522E+12,POST,33,201
2,1.64522E+12,POST,34,201
2,1.64522E+12,POST,34,201
2,1.64522E+12,POST,34,201
2,1.64522E+12,POST,2,201
2,1.64522E+12,POST,35,201
